sector,dept,name,age,gender,race,profession
defense,U.S. navy,Jackson,45,male,black,stockbroker
defense,U.S. navy,Jackson,45,male,black,insurance salesperson
defense,U.S. navy,Jackson,45,male,black,advertising practitioner
defense,U.S. navy,Kevin,75,male,black,engineer
defense,U.S. navy,Kevin,75,male,black,medical doctor
defense,U.S. navy,Kevin,75,male,black,pharmacist
defense,U.S. navy,Kevin,75,male,black,nurse
defense,U.S. navy,Kevin,75,male,black,clergy
defense,U.S. navy,Kevin,75,male,black,journalist
defense,U.S. navy,Kevin,75,male,black,lawyer
defense,U.S. navy,Kevin,75,male,black,university professor
defense,U.S. navy,Kevin,75,male,black,state governor
defense,U.S. navy,Kevin,75,male,black,union leader
defense,U.S. navy,Kevin,75,male,black,police officer
defense,U.S. navy,Kevin,75,male,black,congress member
defense,U.S. navy,Kevin,75,male,black,business executive
defense,U.S. navy,Kevin,75,male,black,stockbroker
defense,U.S. navy,Kevin,75,male,black,insurance salesperson
defense,U.S. navy,Kevin,75,male,black,advertising practitioner
defense,U.S. navy,Sara,25,female,latino,engineer
defense,U.S. navy,Sara,25,female,latino,medical doctor
defense,U.S. navy,Sara,25,female,latino,pharmacist
defense,U.S. navy,Sara,25,female,latino,nurse
defense,U.S. navy,Sara,25,female,latino,clergy
defense,U.S. navy,Sara,25,female,latino,journalist
defense,U.S. navy,Sara,25,female,latino,lawyer
defense,U.S. navy,Sara,25,female,latino,university professor
defense,U.S. navy,Sara,25,female,latino,state governor
defense,U.S. navy,Sara,25,female,latino,union leader
defense,U.S. navy,Sara,25,female,latino,police officer
defense,U.S. navy,Sara,25,female,latino,congress member
defense,U.S. navy,Sara,25,female,latino,business executive
defense,U.S. navy,Sara,25,female,latino,stockbroker
defense,U.S. navy,Sara,25,female,latino,insurance salesperson
defense,U.S. navy,Sara,25,female,latino,advertising practitioner
defense,U.S. navy,Sara,45,female,latino,engineer
defense,U.S. navy,Sara,45,female,latino,medical doctor
defense,U.S. navy,Sara,45,female,latino,pharmacist
defense,U.S. navy,Sara,45,female,latino,nurse
defense,U.S. navy,Sara,45,female,latino,clergy
defense,U.S. navy,Sara,45,female,latino,journalist
defense,U.S. navy,Sara,45,female,latino,lawyer
defense,U.S. navy,Sara,45,female,latino,university professor
defense,U.S. navy,Sara,45,female,latino,state governor
defense,U.S. navy,Sara,45,female,latino,union leader
defense,U.S. navy,Sara,45,female,latino,police officer
defense,U.S. navy,Sara,45,female,latino,congress member
defense,U.S. navy,Sara,45,female,latino,business executive
defense,U.S. navy,Sara,45,female,latino,stockbroker
defense,U.S. navy,Sara,45,female,latino,insurance salesperson
defense,U.S. navy,Sara,45,female,latino,advertising practitioner
defense,U.S. navy,Maria,75,female,latino,engineer
defense,U.S. navy,Maria,75,female,latino,medical doctor
defense,U.S. navy,Maria,75,female,latino,pharmacist
defense,U.S. navy,Maria,75,female,latino,nurse
defense,U.S. navy,Maria,75,female,latino,clergy
defense,U.S. navy,Maria,75,female,latino,journalist
defense,U.S. navy,Maria,75,female,latino,lawyer
defense,U.S. navy,Maria,75,female,latino,university professor
defense,U.S. navy,Maria,75,female,latino,state governor
defense,U.S. navy,Maria,75,female,latino,union leader
defense,U.S. navy,Maria,75,female,latino,police officer
defense,U.S. navy,Maria,75,female,latino,congress member
defense,U.S. navy,Maria,75,female,latino,business executive
defense,U.S. navy,Maria,75,female,latino,stockbroker
defense,U.S. navy,Maria,75,female,latino,insurance salesperson
defense,U.S. navy,Maria,75,female,latino,advertising practitioner
defense,U.S. navy,Daniel,25,male,latino,engineer
defense,U.S. navy,Daniel,25,male,latino,medical doctor
defense,U.S. navy,Daniel,25,male,latino,pharmacist
defense,U.S. navy,Daniel,25,male,latino,nurse
defense,U.S. navy,Daniel,25,male,latino,clergy
defense,U.S. navy,Daniel,25,male,latino,journalist
defense,U.S. navy,Daniel,25,male,latino,lawyer
defense,U.S. navy,Daniel,25,male,latino,university professor
defense,U.S. navy,Daniel,25,male,latino,state governor
defense,U.S. navy,Daniel,25,male,latino,union leader
defense,U.S. navy,Daniel,25,male,latino,police officer
defense,U.S. navy,Daniel,25,male,latino,congress member
defense,U.S. navy,Daniel,25,male,latino,business executive
defense,U.S. navy,Daniel,25,male,latino,stockbroker
defense,U.S. navy,Daniel,25,male,latino,insurance salesperson
defense,U.S. navy,Daniel,25,male,latino,advertising practitioner
defense,U.S. navy,Jose,45,male,latino,engineer
defense,U.S. navy,Jose,45,male,latino,medical doctor
defense,U.S. navy,Jose,45,male,latino,pharmacist
defense,U.S. navy,Jose,45,male,latino,nurse
defense,U.S. navy,Jose,45,male,latino,clergy
defense,U.S. navy,Jose,45,male,latino,journalist
defense,U.S. navy,Jose,45,male,latino,lawyer
defense,U.S. navy,Jose,45,male,latino,university professor
defense,U.S. navy,Jose,45,male,latino,state governor
defense,U.S. navy,Jose,45,male,latino,union leader
defense,U.S. navy,Jose,45,male,latino,police officer
defense,U.S. navy,Jose,45,male,latino,congress member
defense,U.S. navy,Jose,45,male,latino,business executive
defense,U.S. navy,Jose,45,male,latino,stockbroker
defense,U.S. navy,Jose,45,male,latino,insurance salesperson
defense,U.S. navy,Jose,45,male,latino,advertising practitioner
defense,U.S. navy,Daniel,75,male,latino,engineer
defense,U.S. navy,Daniel,75,male,latino,medical doctor
defense,U.S. navy,Daniel,75,male,latino,pharmacist
defense,U.S. navy,Daniel,75,male,latino,nurse
defense,U.S. navy,Daniel,75,male,latino,clergy
defense,U.S. navy,Daniel,75,male,latino,journalist
defense,U.S. navy,Daniel,75,male,latino,lawyer
defense,U.S. navy,Daniel,75,male,latino,university professor
defense,U.S. navy,Daniel,75,male,latino,state governor
defense,U.S. navy,Daniel,75,male,latino,union leader
defense,U.S. navy,Daniel,75,male,latino,police officer
defense,U.S. navy,Daniel,75,male,latino,congress member
defense,U.S. navy,Daniel,75,male,latino,business executive
defense,U.S. navy,Daniel,75,male,latino,stockbroker
defense,U.S. navy,Daniel,75,male,latino,insurance salesperson
defense,U.S. navy,Daniel,75,male,latino,advertising practitioner
defense,U.S. navy,Chen,25,female,asian,engineer
defense,U.S. navy,Chen,25,female,asian,medical doctor
defense,U.S. navy,Chen,25,female,asian,pharmacist
defense,U.S. navy,Chen,25,female,asian,nurse
defense,U.S. navy,Chen,25,female,asian,clergy
defense,U.S. navy,Chen,25,female,asian,journalist
defense,U.S. navy,Chen,25,female,asian,lawyer
defense,U.S. navy,Chen,25,female,asian,university professor
defense,U.S. navy,Chen,25,female,asian,state governor
defense,U.S. navy,Chen,25,female,asian,union leader
defense,U.S. navy,Chen,25,female,asian,police officer
defense,U.S. navy,Chen,25,female,asian,congress member
defense,U.S. navy,Chen,25,female,asian,business executive
defense,U.S. navy,Chen,25,female,asian,stockbroker
defense,U.S. navy,Chen,25,female,asian,insurance salesperson
defense,U.S. navy,Chen,25,female,asian,advertising practitioner
defense,U.S. navy,Chen,45,female,asian,engineer
defense,U.S. navy,Chen,45,female,asian,medical doctor
defense,U.S. navy,Chen,45,female,asian,pharmacist
defense,U.S. navy,Chen,45,female,asian,nurse
defense,U.S. navy,Chen,45,female,asian,clergy
defense,U.S. navy,Chen,45,female,asian,journalist
defense,U.S. navy,Chen,45,female,asian,lawyer
defense,U.S. navy,Chen,45,female,asian,university professor
defense,U.S. navy,Chen,45,female,asian,state governor
defense,U.S. navy,Chen,45,female,asian,union leader
defense,U.S. navy,Chen,45,female,asian,police officer
defense,U.S. navy,Chen,45,female,asian,congress member
defense,U.S. navy,Chen,45,female,asian,business executive
defense,U.S. navy,Chen,45,female,asian,stockbroker
defense,U.S. navy,Chen,45,female,asian,insurance salesperson
defense,U.S. navy,Chen,45,female,asian,advertising practitioner
defense,U.S. navy,Jihyun,75,female,asian,engineer
defense,U.S. navy,Jihyun,75,female,asian,medical doctor
defense,U.S. navy,Jihyun,75,female,asian,pharmacist
defense,U.S. navy,Jihyun,75,female,asian,nurse
defense,U.S. navy,Jihyun,75,female,asian,clergy
defense,U.S. navy,Jihyun,75,female,asian,journalist
defense,U.S. navy,Jihyun,75,female,asian,lawyer
defense,U.S. navy,Jihyun,75,female,asian,university professor
defense,U.S. navy,Jihyun,75,female,asian,state governor
defense,U.S. navy,Jihyun,75,female,asian,union leader
defense,U.S. navy,Jihyun,75,female,asian,police officer
defense,U.S. navy,Jihyun,75,female,asian,congress member
defense,U.S. navy,Jihyun,75,female,asian,business executive
defense,U.S. navy,Jihyun,75,female,asian,stockbroker
defense,U.S. navy,Jihyun,75,female,asian,insurance salesperson
defense,U.S. navy,Jihyun,75,female,asian,advertising practitioner
defense,U.S. navy,Haro,25,male,asian,engineer
defense,U.S. navy,Haro,25,male,asian,medical doctor
defense,U.S. navy,Haro,25,male,asian,pharmacist
defense,U.S. navy,Haro,25,male,asian,nurse
defense,U.S. navy,Haro,25,male,asian,clergy
defense,U.S. navy,Haro,25,male,asian,journalist
defense,U.S. navy,Haro,25,male,asian,lawyer
defense,U.S. navy,Haro,25,male,asian,university professor
defense,U.S. navy,Haro,25,male,asian,state governor
defense,U.S. navy,Haro,25,male,asian,union leader
defense,U.S. navy,Haro,25,male,asian,police officer
defense,U.S. navy,Haro,25,male,asian,congress member
defense,U.S. navy,Haro,25,male,asian,business executive
defense,U.S. navy,Haro,25,male,asian,stockbroker
defense,U.S. navy,Haro,25,male,asian,insurance salesperson
defense,U.S. navy,Haro,25,male,asian,advertising practitioner
defense,U.S. navy,Haro,45,male,asian,engineer
defense,U.S. navy,Haro,45,male,asian,medical doctor
defense,U.S. navy,Haro,45,male,asian,pharmacist
defense,U.S. navy,Haro,45,male,asian,nurse
defense,U.S. navy,Haro,45,male,asian,clergy
defense,U.S. navy,Haro,45,male,asian,journalist
defense,U.S. navy,Haro,45,male,asian,lawyer
defense,U.S. navy,Haro,45,male,asian,university professor
defense,U.S. navy,Haro,45,male,asian,state governor
defense,U.S. navy,Haro,45,male,asian,union leader
defense,U.S. navy,Haro,45,male,asian,police officer
defense,U.S. navy,Haro,45,male,asian,congress member
defense,U.S. navy,Haro,45,male,asian,business executive
defense,U.S. navy,Haro,45,male,asian,stockbroker
defense,U.S. navy,Haro,45,male,asian,insurance salesperson
defense,U.S. navy,Haro,45,male,asian,advertising practitioner
defense,U.S. navy,Chung,75,male,asian,engineer
defense,U.S. navy,Chung,75,male,asian,medical doctor
defense,U.S. navy,Chung,75,male,asian,pharmacist
defense,U.S. navy,Chung,75,male,asian,nurse
defense,U.S. navy,Chung,75,male,asian,clergy
defense,U.S. navy,Chung,75,male,asian,journalist
defense,U.S. navy,Chung,75,male,asian,lawyer
defense,U.S. navy,Chung,75,male,asian,university professor
defense,U.S. navy,Chung,75,male,asian,state governor
defense,U.S. navy,Chung,75,male,asian,union leader
defense,U.S. navy,Chung,75,male,asian,police officer
defense,U.S. navy,Chung,75,male,asian,congress member
defense,U.S. navy,Chung,75,male,asian,business executive
defense,U.S. navy,Chung,75,male,asian,stockbroker
defense,U.S. navy,Chung,75,male,asian,insurance salesperson
defense,U.S. navy,Chung,75,male,asian,advertising practitioner
defense,defense intelligence,Hannah,25,female,white,engineer
defense,defense intelligence,Hannah,25,female,white,medical doctor
defense,defense intelligence,Hannah,25,female,white,pharmacist
defense,defense intelligence,Hannah,25,female,white,nurse
defense,defense intelligence,Hannah,25,female,white,clergy
defense,defense intelligence,Hannah,25,female,white,journalist
defense,defense intelligence,Hannah,25,female,white,lawyer
defense,defense intelligence,Hannah,25,female,white,university professor
defense,defense intelligence,Hannah,25,female,white,state governor
defense,defense intelligence,Hannah,25,female,white,union leader
defense,defense intelligence,Hannah,25,female,white,police officer
defense,defense intelligence,Hannah,25,female,white,congress member
defense,defense intelligence,Hannah,25,female,white,business executive
defense,defense intelligence,Hannah,25,female,white,stockbroker
defense,defense intelligence,Hannah,25,female,white,insurance salesperson
defense,defense intelligence,Hannah,25,female,white,advertising practitioner
defense,defense intelligence,Hannah,45,female,white,engineer
defense,defense intelligence,Hannah,45,female,white,medical doctor
defense,defense intelligence,Hannah,45,female,white,pharmacist
defense,defense intelligence,Hannah,45,female,white,nurse
defense,defense intelligence,Hannah,45,female,white,clergy
defense,defense intelligence,Hannah,45,female,white,journalist
